sn	name	desc
11001	NB[Fa][001]	AAAAAA==
11002	NB[Fa][002]	AAAAAA==
11003	NB[Fa][003]	AAAAAA==
11004	NB[Fa][004]	AAAAAA==
11101	NB[Fa][101]	AAAAAA==
11102	NB[Fa][102]	AAAAAA==
11103	NB[Fa][103]	AAAAAA==
11104	NB[Fa][104]	AAAAAA==
11105	NB[Fa][105]	AAAAAA==
11201	NB[Fa][201]	AAAAAA==
11202	NB[Fa][202]	AAAAAA==
11203	NB[Fa][203]	AAAAAA==
12001	NB[Fa][001]	AAAAAA==
12002	NB[Fa][002]	AAAAAA==
12003	NB[Fa][003]	AAAAAA==
12004	NB[Fa][004]	AAAAAA==
12005	NB[Fa][005]	AAAAAA==
12101	NB[Fa][101]	AAAAAA==
12102	NB[Fa][102]	AAAAAA==
12103	NB[Fa][103]	AAAAAA==
12105	NB[Fa][105]	AAAAAA==
12106	NB[Fa][106]	AAAAAA==
13001	NB[Fa][001]	AAAAAA==
13002	NB[Fa][002]	AAAAAA==
13003	NB[Fa][003]	AAAAAA==
13101	NB[Fa][101]	AAAAAA==
13102	NB[Fa][102]	AAAAAA==
13103	NB[Fa][103]	AAAAAA==
13104	NB[Fa][104]	AAAAAA==
13105	NB[Fa][105]	AAAAAA==
15101	NB[Fa][101]	AAAAAA==
15102	NB[Fa][102]	AAAAAA==
15103	NB[Fa][103]	AAAAAA==
15105	NB[Fa][105]	AAAAAA==
16001	NB[Fa][001]	AAAAAA==
16002	NB[Fa][002]	AAAAAA==
16003	NB[Fa][003]	AAAAAA==
16004	NB[Fa][004]	AAAAAA==
16005	NB[Fa][005]	AAAAAA==
16006	NB[Fa][006]	AAAAAA==
16007	NB[Fa][007]	AAAAAA==
16009	NB[Fa][009]	AAAAAA==
16010	NB[Fa][010]	AAAAAA==
16008	NB[Fa][008]	AAAAAA==
16011	NB[Fa][011]	AAAAAA==
16101	NB[Fa][101]	AAAAAA==
16102	NB[Fa][102]	AAAAAA==
16103	NB[Fa][103]	AAAAAA==
16104	NB[Fa][104]	AAAAAA==
16105	NB[Fa][105]	AAAAAA==
16106	NB[Fa][106]	AAAAAA==
16201	NB[Fa][201]	AAAAAA==
16202	NB[Fa][202]	AAAAAA==
16203	NB[Fa][203]	AAAAAA==
16301	NB[Fa][301]	AAAAAA==
16302	NB[Fa][302]	AAAAAA==
16303	NB[Fa][303]	AAAAAA==
16304	NB[Fa][304]	AAAAAA==
17001	NB[Fa][001]	AAAAAA==
17002	NB[Fa][002]	AAAAAA==
17003	NB[Fa][003]	AAAAAA==
17101	NB[Fa][101]	AAAAAA==
17004	NB[Fa][004]	AAAAAA==
17005	NB[Fa][005]	AAAAAA==
17006	NB[Fa][006]	AAAAAA==
17102	NB[Fa][102]	AAAAAA==
17103	NB[Fa][103]	AAAAAA==
17201	NB[Fa][201]	AAAAAA==
17202	NB[Fa][202]	AAAAAA==
17104	NB[Fa][104]	AAAAAA==
17105	NB[Fa][105]	AAAAAA==
17106	NB[Fa][106]	AAAAAA==
17203	NB[Fa][203]	AAAAAA==
18001	NB[Fa][001]	AAAAAA==
17204	NB[Fa][204]	AAAAAA==
17205	NB[Fa][205]	AAAAAA==
17206	NB[Fa][206]	AAAAAA==
18002	NB[Fa][002]	AAAAAA==
18003	NB[Fa][003]	AAAAAA==
18004	NB[Fa][004]	AAAAAA==
18005	NB[Fa][005]	AAAAAA==
18006	NB[Fa][006]	AAAAAA==
18011	NB[Fa][011]	AAAAAA==
18012	NB[Fa][012]	AAAAAA==
18013	NB[Fa][013]	AAAAAA==
18014	NB[Fa][014]	AAAAAA==
18015	NB[Fa][015]	AAAAAA==
18101	NB[Fa][101]	AAAAAA==
18102	NB[Fa][102]	AAAAAA==
18103	NB[Fa][103]	AAAAAA==
18010	NB[Fa][010]	AAAAAA==
18108	NB[Fa][108]	AAAAAA==
18201	NB[Fa][201]	AAAAAA==
18202	NB[Fa][202]	AAAAAA==
18203	NB[Fa][203]	AAAAAA==
18204	NB[Fa][204]	AAAAAA==
18104	NB[Fa][104]	AAAAAA==
18105	NB[Fa][105]	AAAAAA==
18106	NB[Fa][106]	AAAAAA==
19001	NB[Fa][001]	AAAAAA==
18205	NB[Fa][205]	AAAAAA==
19002	NB[Fa][002]	AAAAAA==
19003	NB[Fa][003]	AAAAAA==
19004	NB[Fa][004]	AAAAAA==
19005	NB[Fa][005]	AAAAAA==
19006	NB[Fa][006]	AAAAAA==
19009	NB[Fa][009]	AAAAAA==
19010	NB[Fa][010]	AAAAAA==
19007	NB[Fa][007]	AAAAAA==
19008	NB[Fa][008]	AAAAAA==
19011	NB[Fa][011]	AAAAAA==
19012	NB[Fa][012]	AAAAAA==
19013	NB[Fa][013]	AAAAAA==
18107	NB[Fa][107]	AAAAAA==
19014	NB[Fa][014]	AAAAAA==
19015	NB[Fa][015]	AAAAAA==
19016	NB[Fa][016]	AAAAAA==
19021	NB[Fa][021]	AAAAAA==
19022	NB[Fa][022]	AAAAAA==
19023	NB[Fa][023]	AAAAAA==
19101	NB[Fa][101]	AAAAAA==
19102	NB[Fa][102]	AAAAAA==
19103	NB[Fa][103]	AAAAAA==
19104	NB[Fa][104]	AAAAAA==
19105	NB[Fa][105]	AAAAAA==
19106	NB[Fa][106]	AAAAAA==
19107	NB[Fa][107]	AAAAAA==
19108	NB[Fa][108]	AAAAAA==
19109	NB[Fa][109]	AAAAAA==
20012	NB[Fa][012]	AAAAAA==
19110	NB[Fa][110]	AAAAAA==
19111	NB[Fa][111]	AAAAAA==
20001	NB[Fa][001]	AAAAAA==
20002	NB[Fa][002]	AAAAAA==
20003	NB[Fa][003]	AAAAAA==
20004	NB[Fa][004]	AAAAAA==
20008	NB[Fa][008]	AAAAAA==
20009	NB[Fa][009]	AAAAAA==
20010	NB[Fa][010]	AAAAAA==
20011	NB[Fa][011]	AAAAAA==
20005	NB[Fa][005]	AAAAAA==
20006	NB[Fa][006]	AAAAAA==
20007	NB[Fa][007]	AAAAAA==
20101	NB[Fa][101]	AAAAAA==
20102	NB[Fa][102]	AAAAAA==
20103	NB[Fa][103]	AAAAAA==
20104	NB[Fa][104]	AAAAAA==
20106	NB[Fa][106]	AAAAAA==
20107	NB[Fa][107]	AAAAAA==
20201	NB[Fa][201]	AAAAAA==
20202	NB[Fa][202]	AAAAAA==
21001	NB[Fa][001]	AAAAAA==
21002	NB[Fa][002]	AAAAAA==
21003	NB[Fa][003]	AAAAAA==
21004	NB[Fa][004]	AAAAAA==
21101	NB[Fa][101]	AAAAAA==
21102	NB[Fa][102]	AAAAAA==
21103	NB[Fa][103]	AAAAAA==
21104	NB[Fa][104]	AAAAAA==
21105	NB[Fa][105]	AAAAAA==
22001	NB[Fa][001]	AAAAAA==
22002	NB[Fa][002]	AAAAAA==
22003	NB[Fa][003]	AAAAAA==
22004	NB[Fa][004]	AAAAAA==
22005	NB[Fa][005]	AAAAAA==
22101	NB[Fa][101]	AAAAAA==
22102	NB[Fa][102]	AAAAAA==
22103	NB[Fa][103]	AAAAAA==
22105	NB[Fa][105]	AAAAAA==
23001	NB[Fa][001]	AAAAAA==
23002	NB[Fa][002]	AAAAAA==
23003	NB[Fa][003]	AAAAAA==
23004	NB[Fa][004]	AAAAAA==
23101	NB[Fa][101]	AAAAAA==
23102	NB[Fa][102]	AAAAAA==
23103	NB[Fa][103]	AAAAAA==
23104	NB[Fa][104]	AAAAAA==
23105	NB[Fa][105]	AAAAAA==
24001	NB[Fa][001]	AAAAAA==
24002	NB[Fa][002]	AAAAAA==
24003	NB[Fa][003]	AAAAAA==
25001	NB[Fa][001]	AAAAAA==
25002	NB[Fa][002]	AAAAAA==
25003	NB[Fa][003]	AAAAAA==
25004	NB[Fa][004]	AAAAAA==
26001	NB[Fa][001]	AAAAAA==
26002	NB[Fa][002]	AAAAAA==
26003	NB[Fa][003]	AAAAAA==
26004	NB[Fa][004]	AAAAAA==
26005	NB[Fa][005]	AAAAAA==
26011	NB[Fa][011]	AAAAAA==
26012	NB[Fa][012]	AAAAAA==
26013	NB[Fa][013]	AAAAAA==
26014	NB[Fa][014]	AAAAAA==
26101	NB[Fa][101]	AAAAAA==
26102	NB[Fa][102]	AAAAAA==
26103	NB[Fa][103]	AAAAAA==
26104	NB[Fa][104]	AAAAAA==
26105	NB[Fa][105]	AAAAAA==
26106	NB[Fa][106]	AAAAAA==
26107	NB[Fa][107]	AAAAAA==
27001	NB[Fa][001]	AAAAAA==
27002	NB[Fa][002]	AAAAAA==
27003	NB[Fa][003]	AAAAAA==
27004	NB[Fa][004]	AAAAAA==
27101	NB[Fa][101]	AAAAAA==
27102	NB[Fa][102]	AAAAAA==
27103	NB[Fa][103]	AAAAAA==
27104	NB[Fa][104]	AAAAAA==
28001	NB[Fa][001]	AAAAAA==
28002	NB[Fa][002]	AAAAAA==
28003	NB[Fa][003]	AAAAAA==
28101	NB[Fa][101]	AAAAAA==
28102	NB[Fa][102]	AAAAAA==
28103	NB[Fa][103]	AAAAAA==
28104	NB[Fa][104]	AAAAAA==
28105	NB[Fa][105]	AAAAAA==
28106	NB[Fa][106]	AAAAAA==
29001	NB[Fa][001]	AAAAAA==
29002	NB[Fa][002]	AAAAAA==
29003	NB[Fa][003]	AAAAAA==
31005	NB[Fa][005]	AAAAAA==
31006	NB[Fa][006]	AAAAAA==
29101	NB[Fa][101]	AAAAAA==
29102	NB[Fa][102]	AAAAAA==
29103	NB[Fa][103]	AAAAAA==
29104	NB[Fa][104]	AAAAAA==
29105	NB[Fa][105]	AAAAAA==
29106	NB[Fa][106]	AAAAAA==
37101	NB[Fa][101]	AAAAAA==
37102	NB[Fa][102]	AAAAAA==
37103	NB[Fa][103]	AAAAAA==
37104	NB[Fa][104]	AAAAAA==
30001	NB[Fa][001]	AAAAAA==
30002	NB[Fa][002]	AAAAAA==
30003	NB[Fa][003]	AAAAAA==
31001	NB[Fa][001]	AAAAAA==
31002	NB[Fa][002]	AAAAAA==
31003	NB[Fa][003]	AAAAAA==
31004	NB[Fa][004]	AAAAAA==
32001	NB[Fa][001]	AAAAAA==
32002	NB[Fa][002]	AAAAAA==
33001	NB[Fa][001]	AAAAAA==
33002	NB[Fa][002]	AAAAAA==
39001	NB[Fa][001]	AAAAAA==
39002	NB[Fa][002]	AAAAAA==
33003	NB[Fa][003]	AAAAAA==
34001	NB[Fa][001]	AAAAAA==
34002	NB[Fa][002]	AAAAAA==
34003	NB[Fa][003]	AAAAAA==
34004	NB[Fa][004]	AAAAAA==
34101	NB[Fa][101]	AAAAAA==
34102	NB[Fa][102]	AAAAAA==
34103	NB[Fa][103]	AAAAAA==
34104	NB[Fa][104]	AAAAAA==
34105	NB[Fa][105]	AAAAAA==
34106	NB[Fa][106]	AAAAAA==
35101	NB[Fa][101]	AAAAAA==
35001	NB[Fa][001]	AAAAAA==
35002	NB[Fa][002]	AAAAAA==
35003	NB[Fa][003]	AAAAAA==
35102	NB[Fa][102]	AAAAAA==
35103	NB[Fa][103]	AAAAAA==
35104	NB[Fa][104]	AAAAAA==
35105	NB[Fa][105]	AAAAAA==
34107	NB[Fa][107]	AAAAAA==
40101	NB[Fa][101]	AAAAAA==
40102	NB[Fa][102]	AAAAAA==
40103	NB[Fa][103]	AAAAAA==
40104	NB[Fa][104]	AAAAAA==
40105	NB[Fa][105]	AAAAAA==
40106	NB[Fa][106]	AAAAAA==
34108	NB[Fa][108]	AAAAAA==
34109	NB[Fa][109]	AAAAAA==
34201	NB[Fa][201]	AAAAAA==
39003	NB[Fa][003]	AAAAAA==
34202	NB[Fa][202]	AAAAAA==
34203	NB[Fa][203]	AAAAAA==
34204	NB[Fa][204]	AAAAAA==
36001	NB[Fa][001]	AAAAAA==
36002	NB[Fa][002]	AAAAAA==
37001	NB[Fa][001]	AAAAAA==
37002	NB[Fa][002]	AAAAAA==
37003	NB[Fa][003]	AAAAAA==
36003	NB[Fa][003]	AAAAAA==
36101	NB[Fa][101]	AAAAAA==
36102	NB[Fa][102]	AAAAAA==
37004	NB[Fa][004]	AAAAAA==
36103	NB[Fa][103]	AAAAAA==
37105	NB[Fa][105]	AAAAAA==
37106	NB[Fa][106]	AAAAAA==
40107	NB[Fa][107]	AAAAAA==
36104	NB[Fa][104]	AAAAAA==
38101	NB[Fa][101]	AAAAAA==
38102	NB[Fa][102]	AAAAAA==
37107	NB[Fa][107]	AAAAAA==
38103	NB[Fa][103]	AAAAAA==
38104	NB[Fa][104]	AAAAAA==
38105	NB[Fa][105]	AAAAAA==
38106	NB[Fa][106]	AAAAAA==
36105	NB[Fa][105]	AAAAAA==
61311	NB[Fa][311]	AAAAAA==
61312	NB[Fa][312]	AAAAAA==
200101	NB[Fa][101]	2★ (Starter weapon)
200102	NB[Fa][102]	3★
40201	NB[Fa][201]	AAAAAA==
40202	NB[Fa][202]	AAAAAA==
200103	NB[Fa][103]	4★ (Obtained from gacha)
200104	NB[Fa][104]	5★ (Gacha)
200105	NB[Fa][105]	5★ (Nuclear)
200106	NB[Fa][106]	5★ (03)
61421	NB[Fa][421]	AAAAAA==
61422	NB[Fa][422]	AAAAAA==
200109	NB[Fa][109]	5★ (2.3)
200110	NB[Fa][110]	AAAAAA==
200111	NB[Fa][111]	AAAAAA==
210101	NB[Fa][101]	2★ (Starter weapon)
210102	NB[Fa][102]	3★
210103	NB[Fa][103]	4★ (Obtained from gacha)
210104	NB[Fa][104]	5★ (Gacha)
210201	NB[Fa][201]	2★ (Starter weapon)
210202	NB[Fa][202]	3★
210203	NB[Fa][203]	4★ (Obtained from gacha)
210204	NB[Fa][204]	5★ (Gacha)
210205	NB[Fa][205]	5★ (Gacha)
210301	NB[Fa][301]	2★ (Starter weapon)
210302	NB[Fa][302]	3★
210303	NB[Fa][303]	4★ (Obtained from gacha)
210304	NB[Fa][304]	5★ (Gacha)
210311	NB[Fa][311]	2★ (Starter weapon)
210312	NB[Fa][312]	3★
210313	NB[Fa][313]	4★ (Obtained from gacha)
210314	NB[Fa][314]	5★ (Gacha)
210401	NB[Fa][401]	2★ (Starter weapon)
210402	NB[Fa][402]	3★
210403	NB[Fa][403]	4★ (Obtained from gacha)
210404	NB[Fa][404]	5★ (Gacha)
210501	NB[Fa][501]	2★ (Starter weapon)
210502	NB[Fa][502]	3★
210503	NB[Fa][503]	4★ (Obtained from gacha)
210504	NB[Fa][504]	5★ (Gacha)
210601	NB[Fa][601]	2★ (Starter weapon)
210602	NB[Fa][602]	3★
200107	NB[Fa][107]	5★ (2.0)
200108	NB[Fa][108]	5★ (2.0)
210603	NB[Fa][603]	4★ (Obtained from gacha)
210604	NB[Fa][604]	5★ (Gacha)
210701	NB[Fa][701]	2★ (Starter weapon)
210702	NB[Fa][702]	3★
210703	NB[Fa][703]	4★ (Obtained from gacha)
210704	NB[Fa][704]	5★ (Gacha)
210801	NB[Fa][801]	2★ (Starter weapon)
210802	NB[Fa][802]	3★
210803	NB[Fa][803]	4★ (Obtained from gacha)
210804	NB[Fa][804]	5★ (Gacha)
210901	NB[Fa][901]	2★ (Starter weapon)
210902	NB[Fa][902]	3★
210903	NB[Fa][903]	4★ (Obtained from gacha)
210904	NB[Fa][904]	5★ (Gacha)
211001	NB[Fa][001]	2★ (Starter weapon)
211002	NB[Fa][002]	3★
211003	NB[Fa][003]	4★ (Obtained from gacha)
211004	NB[Fa][004]	5★ (Gacha)
211011	NB[Fa][011]	2★ (Starter weapon)
211012	NB[Fa][012]	3★
211013	NB[Fa][013]	4★ (Obtained from gacha)
211014	NB[Fa][014]	5★ (Gacha)
211101	NB[Fa][101]	2★ (Starter weapon)
211102	NB[Fa][102]	3★
211103	NB[Fa][103]	4★ (Obtained from gacha)
210505	NB[Fa][505]	4★ (Event)
211104	NB[Fa][104]	5★ (Gacha)
211201	NB[Fa][201]	2★ (Starter weapon)
211202	NB[Fa][202]	3★
211203	NB[Fa][203]	4★ (Obtained from gacha)
211204	NB[Fa][204]	5★ (Gacha)
211301	NB[Fa][301]	2★ (Starter weapon)
211302	NB[Fa][302]	3★
211303	NB[Fa][303]	4★ (Obtained from gacha)
211304	NB[Fa][304]	5★ (Gacha)
211401	NB[Fa][401]	2★ (Starter weapon)
211402	NB[Fa][402]	3★
211403	NB[Fa][403]	4★ (Obtained from gacha)
211404	NB[Fa][404]	5★ (Gacha)
211501	NB[Fa][501]	2★ (Starter weapon)
211502	NB[Fa][502]	3★
211503	NB[Fa][503]	4★ (Obtained from gacha)
211504	NB[Fa][504]	5★ (Gacha)
211601	NB[Fa][601]	2★ (Starter weapon)
211602	NB[Fa][602]	3★
211603	NB[Fa][603]	4★ (Obtained from gacha)
211604	NB[Fa][604]	5★ (Gacha)
211701	NB[Fa][701]	2★ (Starter weapon)
211702	NB[Fa][702]	3★
211703	NB[Fa][703]	4★ (Obtained from gacha)
211704	NB[Fa][704]	5★ (Gacha)
211801	NB[Fa][801]	2★ (Starter weapon)
211802	NB[Fa][802]	3★
211803	NB[Fa][803]	4★ (Obtained from gacha)
211804	NB[Fa][804]	5★ (Gacha)
211901	NB[Fa][901]	2★ (Starter weapon)
211902	NB[Fa][902]	3★
211903	NB[Fa][903]	4★ (Obtained from gacha)
211904	NB[Fa][904]	5★ (Gacha)
212001	NB[Fa][001]	2★ (Starter weapon)
212002	NB[Fa][002]	3★
212003	NB[Fa][003]	4★ (Obtained from gacha)
212004	NB[Fa][004]	5★ (Gacha)
212101	NB[Fa][101]	2★ (Starter weapon)
212102	NB[Fa][102]	3★
212103	NB[Fa][103]	4★ (Obtained from gacha)
212104	NB[Fa][104]	5★ (Gacha)
212111	NB[Fa][111]	AAAAAA==
212112	NB[Fa][112]	AAAAAA==
212113	NB[Fa][113]	AAAAAA==
212114	NB[Fa][114]	AAAAAA==
212501	NB[Fa][501]	2★ (Starter weapon)
212502	NB[Fa][502]	3★
212503	NB[Fa][503]	4★ (Obtained from gacha)
212504	NB[Fa][504]	5★ (Gacha)
212601	NB[Fa][601]	2★ (Starter weapon)
212602	NB[Fa][602]	3★
212603	NB[Fa][603]	4★ (Obtained from gacha)
212604	NB[Fa][604]	5★ (Gacha)
212701	NB[Fa][701]	2★ (Starter weapon)
212702	NB[Fa][702]	3★
212703	NB[Fa][703]	4★ (Obtained from gacha)
212704	NB[Fa][704]	5★ (Gacha)
212801	NB[Fa][801]	2★ (Starter weapon)
212802	NB[Fa][802]	3★
212803	NB[Fa][803]	4★ (Obtained from gacha)
212804	NB[Fa][804]	5★ (Gacha)
212901	NB[Fa][901]	2★ (Starter weapon)
212902	NB[Fa][902]	3★
212903	NB[Fa][903]	4★ (Obtained from gacha)
212904	NB[Fa][904]	5★ (Gacha)
213301	NB[Fa][301]	2★ (Starter weapon)
213302	NB[Fa][302]	3★
213303	NB[Fa][303]	4★ (Obtained from gacha)
213304	NB[Fa][304]	5★ (Gacha)
213401	NB[Fa][401]	2★ (Starter weapon)
213402	NB[Fa][402]	3★
213403	NB[Fa][403]	4★ (Obtained from gacha)
213404	NB[Fa][404]	5★ (Gacha)
213501	Vino 1★ Weapon	2★ (Starter weapon)
213502	Vino 2★ Weapon	3★
213503	Vino 3★ Weapon	4★ (Obtained from gacha)
213504	Vino 4★ Weapon	5★ (Gacha)
213601	Phoebe 2★ Weapon	2★ (Starter weapon)
213602	Phoebe 3★ Weapon	3★
213603	Phoebe 4★ Weapon	4★ (Obtained from gacha)
213801	NB[Fa][801]	2★ (Starter weapon)
213802	NB[Fa][802]	3★
213803	NB[Fa][803]	4★ (Obtained from gacha)
213804	NB[Fa][804]	5★ (Gacha)
213604	Phoebe 5★ Weapon	5★ (Gacha)
1007	NB[Fa][007]	AAAAAA==
1106	NB[Fa][106]	AAAAAA==
1205	NB[Fa][205]	AAAAAA==
3106	NB[Fa][106]	AAAAAA==
4106	NB[Fa][106]	AAAAAA==
100001	NB[Fa][001]	AAAAAA==
100002	NB[Fa][002]	AAAAAA==
100003	NB[Fa][003]	AAAAAA==
100011	NB[Fa][011]	AAAAAA==
100012	NB[Fa][012]	AAAAAA==
100013	NB[Fa][013]	AAAAAA==
100014	NB[Fa][014]	AAAAAA==
100017	NB[Fa][017]	AAAAAA==
100018	NB[Fa][018]	AAAAAA==
100015	NB[Fa][015]	AAAAAA==
100016	NB[Fa][016]	AAAAAA==
100021	NB[Fa][021]	AAAAAA==
100022	NB[Fa][022]	AAAAAA==
100023	NB[Fa][023]	AAAAAA==
100031	NB[Fa][031]	AAAAAA==
100032	NB[Fa][032]	AAAAAA==
100033	NB[Fa][033]	AAAAAA==
100034	NB[Fa][034]	AAAAAA==
100035	NB[Fa][035]	AAAAAA==
100036	NB[Fa][036]	AAAAAA==
100037	NB[Fa][037]	AAAAAA==
100041	NB[Fa][041]	AAAAAA==
100042	NB[Fa][042]	AAAAAA==
100043	NB[Fa][043]	AAAAAA==
100044	NB[Fa][044]	AAAAAA==
100045	NB[Fa][045]	AAAAAA==
100046	NB[Fa][046]	AAAAAA==
100047	NB[Fa][047]	AAAAAA==
100048	NB[Fa][048]	AAAAAA==
100051	NB[Fa][051]	AAAAAA==
100052	NB[Fa][052]	AAAAAA==
100019	NB[Fa][019]	AAAAAA==
100053	NB[Fa][053]	AAAAAA==
100054	NB[Fa][054]	AAAAAA==
100055	NB[Fa][055]	AAAAAA==
100056	NB[Fa][056]	AAAAAA==
100057	NB[Fa][057]	AAAAAA==
100058	NB[Fa][058]	AAAAAA==
100059	NB[Fa][059]	AAAAAA==
100060	NB[Fa][060]	AAAAAA==
100061	NB[Fa][061]	AAAAAA==
100062	NB[Fa][062]	AAAAAA==
100063	NB[Fa][063]	AAAAAA==
100071	NB[Fa][071]	AAAAAA==
